id,name,nref,raj,rajerr,raref,decj,decjerr,dref,pmra_radio,pmraerr,prref,pmdec_radio,pmdecerr,pdref,px,pxerr,pxref,posepoch,poseref,p0,p0err,p0ref,p1,p1err,p1ref,dm,dmerr,dmref,dist,pb,pberr,pbref,survey,surveyref,BinComp,BinCompref,Type,TypeRef,Assoc,raj_now,decj_now
2835,B2045-16,tv68,312.14850265416663,4e-05,dtbr09,-16.27904263888889,4e-05,dtbr09,113.16,0.02,cbv+09,-4.6,0.28,cbv+09,1.05,0.03,cbv+09,54100.0,dtbr09,1.961572303613,1.2e-11,hlk+04,1.095816e-14,4e-20,hlk+04,11.456,0.005,hlk+04,0.95,,0.0,,"mol1,mol2,pks70",,,,,,,312.148282728418,-16.279033698703827
2836,J2048+2255,naf03,312.19111666666663,0.002,naf03,22.918141666666667,0.002,naf03,0.0,0.0,,0.0,0.0,,,0.0,,51500.0,,0.2839009641977,1e-12,naf03,1.516e-17,2e-20,naf03,70.6847,0.0022,bkk+16,7.648,,0.0,,"misc,gbncc",,,,,,,312.19111666666663,22.918141666666667
2837,J2050+1259,naf03,312.73837499999996,0.14,bfrs18,12.985833333333332,0.14,bfrs18,0.0,0.0,,0.0,0.0,,,0.0,,53400.0,,1.2210199818,9e-10,bfrs18,5e-16,3e-17,bfrs18,52.4,0.0,bfrs18,5.829,,0.0,,misc,,,,,,,312.73837499999996,12.985833333333334
2838,J2051-0827,sbl+96,312.7813323666667,1.8e-05,svf+16,-8.460486027777778,1.8e-05,svf+16,5.63,0.04,svf+16,2.34,0.28,svf+16,,0.0,,55655.0,svf+16,0.0045086418200064,1.1e-16,svf+16,1.2733e-20,7e-24,svf+16,20.7299,0.0017,svf+16,1.469,0.0991102549,4e-11,svf+16,"pks70,gbncc",UL[sbb96],,"HE[sbl+96,wkh+12]",GRS:4FGL_J2051.0-0826[fermi21],,,312.7813147667614,-8.460493342835562
2839,J2051+1248,ttk+17,312.87358333333333,0.02,mbc+20,12.805972222222223,0.02,mbc+20,0.0,0.0,,0.0,0.0,,,0.0,,57811.0,mbc+20,0.55316745256,2e-11,mbc+20,1.9e-17,6e-18,mbc+20,43.45,0.01,mbc+20,4.077,,0.0,,"misc,lotaas",,,,,,,312.87358333333333,12.805972222222223
2840,J2051+4434g,hww+21,312.8708333333333,9.0,hww+21,44.56666666666667,9.0,hww+21,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,1.30316,0.0,hww+21,,0.0,,616.0,0.0,hww+21,25.0,,0.0,,fast_gpps,,,,,,,312.8708333333333,44.56666666666668
2841,J2052+1219,cck+16,313.1990751249999,0.00015,drc+21,12.333061666666666,0.00015,drc+21,-4.3,0.32,drc+21,-13.96,0.59,drc+21,,0.0,,56548.0,,0.0019852562818186,8e-17,drc+21,6.7036999999999996e-21,2e-24,drc+21,41.9596,0.0,drc+21,3.916,0.1146136251,2e-10,drc+21,FermiAssoc,UL[drc+21],,"HE[cck+16,fermi21]",GRS:4FGL_2052.7+1218[fermi21],,,313.19909148750224,12.333114787709604
2842,J2052+4421g,hww+21,313.2208333333333,9.0,hww+21,44.35,9.0,hww+21,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.37531,0.0,hww+21,,0.0,,547.0,0.0,hww+21,25.0,,0.0,,fast_gpps,,,,,,,313.2208333333333,44.35000000000001
2843,J2053+1718,bfrs18,313.4561704166666,0.0007,bfrs18,17.312406111111112,0.0007,bfrs18,-1.0,2.3,bfrs18,6.9,2.8,bfrs18,,0.0,,53400.0,,0.11926775831844,1.2e-13,bfrs18,2.865e-19,1e-21,bfrs18,26.98,0.005,scb+19,2.087,,0.0,,"ar4,lotaas",,,,,,,313.45617182780046,17.312396374287015
2844,J2053+4650,bcf+17,313.46928349999996,7e-05,bcf+17,46.847699472222224,7e-05,bcf+17,-2.8,0.8,bcf+17,-5.4,0.5,bcf+17,,0.0,,56917.5915,bcf+17,0.01258627531435,1.6e-15,bcf+17,1.7228e-19,1e-22,bcf+17,98.0828,0.0006,bcf+17,3.81,2.4524990114,2e-10,bcf+17,htru_eff,CO[bcf+17],,,,,,313.46929494167796,46.84772153830584
2845,B2048-72,mlt+78,313.44699999999995,0.004,lbs+20,-72.0118,0.004,lbs+20,0.0,0.0,,0.0,0.0,,,0.0,,57600.0,lbs+20,0.34133640572,4e-11,lbs+20,1.97609e-16,1.1e-20,lbs+20,17.3,0.4,dmk+93,1.029,,0.0,,"mol2,pks70",,,,,,,313.44699999999995,-72.0118
2846,B2053+21,stwd85,313.91312916666664,0.0045,hlk+04,22.15756111111111,0.0045,hlk+04,-4.0,6.5,,-3.0,8.9,,,0.0,,49726.0,hlk+04,0.8151811027646,8e-13,hlk+04,1.340139e-15,8e-21,hlk+04,36.34963,0.00029,bkk+16,2.998,,0.0,,"gb3,gb4,lotaas",,,,,,,313.91312363468717,22.157556962126304
2847,J2055+2539,sdz+10,313.9533333333333,0.2,sdz+10,25.66722222222222,0.2,sdz+10,0.0,0.0,,0.0,0.0,,,0.0,,54900.0,,0.3195611745,1.1e-09,sdz+10,4.08e-15,1.1e-16,sdz+10,,0.0,,0.62,,0.0,,FermiBlind,,,NRAD,"GRS:4FGL_J2055.8+2540[fermi21],XRS:XMMU_J205549.4+253959",,,313.9533333333333,25.667222222222225
2848,B2053+36,dbtb82,313.88063374999996,0.0001,cbv+09,36.50596361111111,0.0001,cbv+09,1.04,0.04,cbv+09,-2.46,0.13,cbv+09,0.17,0.03,cbv+09,52275.0,cbv+09,0.221507638277,3e-13,hlk+04,3.691271e-16,2e-21,hlk+04,97.4155,0.0056,bkk+16,5.0,,0.0,,"gb1,gb2,gb3,gb4,gbncc,lotaas",,,,,,,313.88063317222213,36.50596497777777
2849,J2055+3829,goc+19,313.7929439583333,4e-06,goc+19,38.49191825277778,4e-06,goc+19,5.92,0.03,goc+19,0.79,0.07,goc+19,,0.0,,57900.0,goc+19,0.002089290302191,3e-17,goc+19,9.995999999999999e-22,5e-25,goc+19,91.8295,0.0002,goc+19,4.588,0.12959037294,1e-11,goc+19,misc,UL,goc+19,,,,,313.79291534432616,38.491914434350846
2850,J2057+21,scb+19,314.44999999999993,12.0,scb+19,21.433333333333334,12.0,scb+19,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,1.1667,0.0,scb+19,,0.0,,73.31,0.05,scb+19,25.0,,0.0,,lotaas,,,,,,,314.44999999999993,21.43333333333333
2851,J2105+07,dsm+16,316.36249999999995,120.0,dsm+16,7.95,120.0,dsm+16,0.0,0.0,,0.0,0.0,,,0.0,,57022.0,,3.74663,0.0,dsm+16,,0.0,,52.6,0.0,dsm+16,25.0,,0.0,,AO327,,,,,,,316.36249999999995,7.95
2852,J2105+19,ttm18,316.3333333333333,20.0,ttm18,19.35,20.0,ttm18,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,,0.0,,,0.0,,33.0,3.0,ttm18,2.801,,0.0,,misc,,,RRAT[ttm18],,,,316.3333333333333,19.349999999999998
2853,J2105+28,slr+14,316.5,2.0,slr+14,28.483333333333334,2.0,slr+14,0.0,0.0,,0.0,0.0,,,0.0,,56292.0,,0.405737,1.1e-05,slr+14,,0.0,,62.48,0.1,mss+20,5.848,,0.0,,"gbncc,lotaas",,,,,,,316.5,28.483333333333338
2854,J2105+6223,kkl+15,316.30387499999995,0.02,kkl+15,62.384861111111114,0.02,kkl+15,0.0,0.0,,0.0,0.0,,,0.0,,56774.0,,2.30487883766,4e-11,kkl+15,5.219e-15,6e-19,kkl+15,50.75,0.08,kkl+15,2.723,,0.0,,gbncc,,,RRAT[kkl+15],,,,316.30387499999995,62.38486111111111
2855,J2108-3429,lml+98,317.1270416666666,0.02,dsb+98,-34.49386111111111,0.02,dsb+98,0.0,0.0,,0.0,0.0,,,0.0,,49314.17,,1.4231018383,2e-10,dsb+98,3.503e-15,3e-18,dsb+98,30.22,0.01,dsb+98,3.884,,0.0,,"pks70,gbncc",,,,,,,317.1270416666666,-34.49386111111111
2856,B2106+44,dls73,317.08534166666664,0.006,hlk+04,44.69690833333333,0.006,hlk+04,3.5,1.3,bfg+03,1.4,1.4,bfg+03,,0.0,,48736.0,hlk+04,0.4148705368737,6e-13,hlk+04,8.621e-17,6e-21,hlk+04,139.827,0.011,hlk+04,4.346,,0.0,,"jb1,gb1,gb3,gb4,gbncc,lotaas",,,,,,,317.0853491423306,44.69691132359851
2857,J2108+4516,gac+20,316.99999999999994,7.0,gac+20,45.266666666666666,7.0,gac+20,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.57722824,7e-08,gac+20,,0.0,,82.4,0.3,gac+20,3.568,,0.0,,chime,,,,,,,316.99999999999994,45.26666666666666
2858,J2111+2106,blr+13,317.8880416666666,0.06,blr+13,21.101944444444445,0.06,blr+13,0.0,0.0,,0.0,0.0,,,0.0,,54987.0,,3.9538529596,6e-10,blr+13,3.24e-15,2e-17,blr+13,59.2964,0.0035,bkk+16,8.408,,0.0,,"gb350,gbncc",,,,,,,317.8880416666666,21.101944444444445
2859,J2111+4606,pga+12,317.85054166666663,0.03,pga+12,46.108694444444446,0.03,pga+12,0.0,0.0,,0.0,0.0,,,0.0,,55225.0,,0.157829924735,1e-11,pga+12,1.430393e-13,8e-19,pga+12,,0.0,,,,0.0,,FermiBlind,,,NRAD,GRS:4FGL_J2111.4+4606[fermi21],,,317.85054166666663,46.10869444444444
2860,B2110+27,skk+80,318.26812749999993,0.0001,dgb+19,27.900322222222222,0.0001,dgb+19,-27.96,0.03,dgb+19,-54.46,0.07,dgb+19,0.7,0.02,dgb+19,56000.0,dgb+19,1.2028517540847,1.2e-12,hlk+04,2.622965e-15,9e-21,hlk+04,25.11106,0.00018,bkk+16,1.429,,0.0,,"misc,gb3,ar4,gb4,lotaas",,,,,,,318.26822224179966,27.90050675829904
2861,B2111+46,dl70,318.3513729166666,0.0001,dgb+19,46.73579,0.0001,dgb+19,9.5,0.1,dgb+19,8.84,0.08,dgb+19,0.46,0.07,dgb+19,56000.0,dgb+19,1.014684793189,5e-12,hlk+04,7.14612e-16,1.2e-20,hlk+04,141.26,0.09,hlk+04,2.174,,0.0,,"jb1,gb1,gb3,gb4,gbncc,lotaas",,,,,,,318.3513407262137,46.73576004591532
2862,J2113+67,slr+14,318.5,3.0,slr+14,67.03333333333333,3.0,slr+14,0.0,0.0,,0.0,0.0,,,0.0,,56292.0,,0.5521697,8.8e-06,slr+14,,0.0,,54.98,0.14,mss+20,2.89,,0.0,,"gbncc,lotaas",,,,,,,318.5,67.03333333333333
2863,J2115+5448,san16,318.79903249999995,0.0001,san16,54.81254277777777,0.0001,san16,0.0,0.0,,0.0,0.0,,,0.0,,56761.16,,0.002602876738872,2e-15,san16,7.49e-20,1e-22,san16,77.4059,0.0002,san16,3.106,0.135322188,3e-09,san16,FermiAssoc,UL[san16],,HE,GRS:4FGL_J2115.1+5449[fermi21],,,318.79903249999995,54.81254277777776
2864,B2113+14,mlt+78,319.05729999999994,0.003,hlk+04,14.239177777777776,0.003,hlk+04,8.0,15.0,hla93,-11.0,5.0,hla93,,0.0,,48471.0,hlk+04,0.4401530669475,1.4e-12,hlk+04,2.89263e-16,1e-20,hlk+04,56.2044,0.0061,bkk+16,25.0,,0.0,,"mol2,lotaas",,,,,,,319.0573186995187,14.239152065935844
2865,J2122+2426,scb+19,320.66258333333326,0.01,tbc+20,24.445805555555555,0.01,tbc+20,0.0,0.0,,0.0,0.0,,,0.0,,57922.0,,0.54142115903,4e-11,tbc+20,1.27e-16,6e-18,tbc+20,8.5,0.005,tbc+20,0.585,,0.0,,lotaas,,,,,,,320.6625833333333,24.445805555555552
2866,J2123+36,scb+19,320.94999999999993,12.0,scb+19,36.4,12.0,scb+19,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,1.294,0.0,scb+19,,0.0,,108.7,0.3,scb+19,13.192,,0.0,,"lotaas,gbncc",,,,,,,320.94999999999993,36.4
2867,J2123+5434,slr+14,320.8403462499999,0.0007,lsk+18,54.56880944444445,0.0007,lsk+18,0.0,0.0,,0.0,0.0,,,0.0,,56500.0,,0.13886807258911,2e-13,lsk+18,1.74e-19,1e-20,lsk+18,31.76,0.003,lsk+18,1.811,,0.0,,gbncc,,,,,,,320.8403462499999,54.56880944444445
2868,B2122+13,dtws85,321.1940583333333,0.015,hlk+04,14.122027777777777,0.015,hlk+04,0.0,0.0,,0.0,0.0,,,0.0,,49872.0,hlk+04,0.694053479086,3e-12,hlk+04,7.6801e-16,3e-20,hlk+04,30.2473,0.0013,bkk+16,2.807,,0.0,,"gb2,lotaas",,,,,,,321.1940583333333,14.122027777777776
2869,J2124-3358,bjb+97,321.1827057166666,1e-05,rhc+16,-33.979125,1e-05,rhc+16,-14.14,0.04,rhc+16,-50.08,0.09,rhc+16,2.4,0.4,rhc+16,54500.0,,0.0049311149430966,1.5e-16,rhc+16,2.0570499999999997e-20,7.999999999999999e-25,rhc+16,4.60096,0.0,rhc+16,0.41,,0.0,,"pks70,gbncc",,,"HE[bt99,aaa+09f]",GRS:4FGL_J2124.7-3358[fermi21],,,321.1827374990946,-33.97901243520772
2870,B2123-67,mlt+78,321.8803333333333,0.16,nmc81,-66.80780555555555,0.16,nmc81,0.0,0.0,,0.0,0.0,,,0.0,,43557.12,,0.32577128742,1.1e-10,nmc81,2.26e-16,5e-18,nmc81,35.0,3.0,nmc81,5.992,,0.0,,"mol2,pks70",,,,,,,321.8803333333333,-66.80780555555556
2871,J2129-0429,hrm+11,322.4376625,0.001,bkb+16,-4.484886111111111,0.001,bkb+16,12.34,0.15,jkc+18,10.19,0.14,jkc+18,0.424,0.088,jkc+18,55196.0,,0.00762,0.0,hrm+11,,0.0,,16.88,0.008,mss+20,1.83,0.6352274131,3e-10,bkb+16,"FermiAssoc,gbncc",MS,bkb+16,HE,"GRS:4FGL_J2129.8-0428[fermi21],OPT:[bkb+16]",,,322.43762823160563,-4.484914408916229
2872,B2127+11A,wkm+89,322.4926938,4e-06,kvf+14,12.167009416666666,4e-06,kvf+14,-0.54,0.14,kvf+14,-4.33,0.25,kvf+14,,0.0,,55146.0,kvf+14,0.11066470446904,5e-14,jcj+06,-2.10281e-17,2e-22,jcj+06,67.31,0.05,and93,10.4,,0.0,,misc,,,,GC:M15(NGC7078),,,322.4926952790555,12.16702127650011
2873,B2127+11B,agk+90,322.49429999999995,0.001,jcj+06,12.166752777777777,0.001,jcj+06,1.7,3.3,jcj+06,-1.9,5.9,jcj+06,,0.0,,50000.0,,0.05613303552473,9e-14,jcj+06,9.5406e-18,6.000000000000001e-22,jcj+06,67.69,0.12,and93,10.4,,0.0,,misc,,,,GC:M15(NGC7078),,,322.4943019968438,12.166750546011096
2874,B2127+11C,agk+90,322.50501749999995,0.0001,jcj+06,12.177280277777777,0.0001,jcj+06,-1.3,0.5,jcj+06,-3.3,1.0,jcj+06,,0.0,,50000.0,,0.03052929614864,1e-14,jcj+06,4.9878900000000005e-18,2e-23,jcj+06,67.13,0.05,and93,10.4,0.33528204828,5e-11,jcj+06,misc,NS[jcj+06],,,GC:M15(NGC7078),,,322.5050159730017,12.177276401551445
2875,B2127+11D,pakw91,322.4928083333333,0.007,and93,12.166594444444446,0.007,and93,0.0,0.0,,0.0,0.0,,,0.0,,47632.52,,0.0048028043457,3e-13,and93,-1.075e-18,1.2e-20,and93,67.3,0.2,and93,10.4,,0.0,,misc,,,,GC:M15(NGC7078),,,322.4928083333333,12.166594444444446
2876,B2127+11E,pakw91,322.4924458333333,0.004,and93,12.16906388888889,0.004,and93,0.0,0.0,,0.0,0.0,,,0.0,,47632.52,,0.00465143521539,1.3e-13,and93,1.78e-19,7e-21,and93,66.51,0.12,and93,10.4,,0.0,,misc,,,,GC:M15(NGC7078),,,322.4924458333333,12.16906388888889
2877,B2127+11F,and93,322.4882416666667,0.005,and93,12.167475,0.005,and93,0.0,0.0,,0.0,0.0,,,0.0,,47632.52,,0.0040270427071,1.5e-13,and93,3.2e-20,8e-21,and93,65.52,0.15,and93,10.4,,0.0,,misc,,,,GC:M15(NGC7078),,,322.4882416666667,12.167475
2878,B2127+11G,and93,322.4914583333333,0.03,and93,12.165916666666668,0.03,and93,0.0,0.0,,0.0,0.0,,,0.0,,47632.52,,0.037660166953,8e-12,and93,2e-18,5e-19,and93,66.4,0.2,and93,10.4,,0.0,,misc,,,,GC:M15(NGC7078),,,322.4914583333333,12.16591666666667
2879,B2127+11H,and93,322.4924333333333,0.005,and93,12.166508333333333,0.005,and93,0.0,0.0,,0.0,0.0,,,0.0,,47632.52,,0.0067433942397,3e-13,and93,2.4e-20,1.3e-20,and93,67.15,0.12,and93,10.4,,0.0,,misc,,,,GC:M15(NGC7078),,,322.4924333333333,12.166508333333335
2880,J2129-5721,llb+96,322.34486235833333,1.2e-05,rhc+16,-57.353947730555554,1.2e-05,rhc+16,9.25,0.04,rhc+16,-9.58,0.04,rhc+16,,0.0,,54500.0,,0.0037263484838672,3e-17,rhc+16,2.0853279999999998e-20,1.9999999999999998e-25,rhc+16,31.8509,0.0,rhc+16,3.2,6.6254930923,1.3e-09,rhc+16,pks70,He[llb+96],,,,,,322.3448415671256,-57.353926197593154
2881,J2136-1606,rsm+13,324.0009166666667,0.1,rsm+13,-16.103611111111114,0.1,rsm+13,0.0,0.0,,0.0,0.0,,,0.0,,55764.0,,1.22723540015,6e-11,rsm+13,1.6e-17,3e-18,rsm+13,18.48,0.05,rsm+13,1.633,,0.0,,"gb350,gbncc",,,,,,,324.0009166666667,-16.103611111111114
2882,J2136-5046,sfj+20,324.2399708333333,0.009,sfj+20,-50.782244444444444,0.009,sfj+20,0.0,0.0,,0.0,0.0,,,0.0,,57812.0,sfj+20,0.267322318335,1.1e-11,sfj+20,8.69e-17,4e-19,sfj+20,23.3,0.3,sfj+20,2.248,,0.0,,pks_superb,,,,,,,324.23997083333336,-50.782244444444444
2883,J2137+6428,slr+14,324.33441666666664,0.051,lsk+18,64.47827777777778,0.051,lsk+18,0.0,0.0,,0.0,0.0,,,0.0,,56500.0,,1.75098916325,7e-11,lsk+18,3.43e-15,4e-17,lsk+18,106.0,0.3,lsk+18,3.764,,0.0,,"gbncc,lotaas",,,,,,,324.33441666666664,64.47827777777778
2884,J2138+4911,hrk+08,324.56249999999994,9.0,hww+21,49.2,9.0,hww+21,0.0,0.0,,0.0,0.0,,,0.0,,58941.12,,0.696171,3e-06,hww+21,,0.0,,168.4,0.2,mss+20,4.207,,0.0,,"gb350,gbncc",,,,,,,324.56249999999994,49.2
2885,J2139+00,cnst96,324.92499999999995,16.0,cnst96,0.6,16.0,cnst96,0.0,0.0,,0.0,0.0,,,0.0,,49717.0,,0.31247,3e-06,cnst96,,0.0,,31.18,0.08,mss+20,4.21,,0.0,,"ar4,gbncc",,,,,,,324.92499999999995,0.6
2886,J2139+2242,snt97,324.86208333333326,0.01,snt97,22.711666666666666,0.01,snt97,0.0,0.0,,0.0,0.0,,,0.0,,49800.0,,1.08351351364,2e-11,snt97,1.421e-15,2e-18,snt97,44.15971,0.00075,bkk+16,4.933,,0.0,,"gb4,ar4,lotaas,gbncc",,,,,,,324.8620833333333,22.711666666666666
2887,J2139+4716,pga+12,324.983125,0.09,pga+12,47.27027777777778,0.09,pga+12,0.0,0.0,,0.0,0.0,,,0.0,,55225.0,,0.282849345409,1.6e-11,pga+12,1.7857e-15,1.6e-18,pga+12,,0.0,,,,0.0,,FermiBlind,,,NRAD,GRS:4FGL_J2140.0+4716[fermi21],,,324.983125,47.27027777777778
2888,J2139+4738g,hww+21,324.9916666666666,9.0,hww+21,47.63333333333333,9.0,hww+21,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.55704,0.0,hww+21,,0.0,,138.9,0.0,hww+21,4.117,,0.0,,fast_gpps,,,,,,,324.9916666666666,47.63333333333333
2889,J2140-2310A,rsb+04,325.09335875,0.00046,rsb+04,-23.180220444444444,0.00046,rsb+04,0.0,0.0,,0.0,0.0,,,0.0,,52162.0,,0.0110193290688805,6.7e-15,rsb+04,-5.1810000000000003e-20,2e-22,rsb+04,25.064,0.0041,rsb+04,8.1,0.17398746418,3.4e-10,rsb+04,misc,,,,GC:M30,,,325.09335875,-23.180220444444448
2890,J2140-2310B,rsb+04,325.09166666666664,16.0,rsb+04,-23.179722222222225,16.0,rsb+04,0.0,0.0,,0.0,0.0,,,0.0,,52162.0,,0.012986381,3e-09,rsb+04,,0.0,,25.09,0.12,rsb+04,8.1,,0.0,,misc,,,,GC:M30,,,325.09166666666664,-23.179722222222225
2891,J2143+0654,zct+05,325.7640833333333,0.04,rtj+07,6.9048694444444445,0.04,rtj+07,0.0,0.0,,0.0,0.0,,,0.0,,54065.0,rtj+07,9.42822888,1e-07,kk09b,4.1e-14,1.8e-14,kk09b,,0.0,,,,0.0,,misc,,,"XINS,NRAD","XRS:RX_J2143.0+0654,OPT:[kkvh11]",,,325.7640833333333,6.9048694444444445
2892,J2144-3933,mld+96,326.05025168333333,4.5e-05,dtbr09,-39.5658014,4.5e-05,dtbr09,-57.89,0.88,dtbr09,-155.9,0.54,dtbr09,6.05,0.56,dtbr09,54100.0,dtbr09,8.509827491,3e-09,ymj99,4.96e-16,5e-18,ymj99,3.35,0.01,dsb+98,0.16,,0.0,,"pks70,gbncc",,,,,,,326.0503641916979,-39.565498409262055
2893,J2144-5237,bcm+15,326.14854166666663,0.06,brs+19,-52.61875833333333,0.06,brs+19,0.0,0.0,,0.0,0.0,,,0.0,,57328.0,,0.00504145377852,3e-14,brs+19,8.9e-21,6e-23,brs+19,19.5465,0.0002,brs+19,1.659,10.5803185,2e-07,brs+19,ghrss,,,,,,,326.14854166666663,-52.61875833333333
2894,J2145-0750,bhl+94,326.4602561666666,3e-05,rhc+16,-7.838465527777777,3e-05,rhc+16,-9.59,0.08,rhc+16,-8.9,0.3,rhc+16,1.8,0.17,rhc+16,54500.0,rhc+16,0.0160524239180944,4e-16,rhc+16,2.97876e-20,1.8999999999999998e-24,rhc+16,8.99761,0.0,rhc+16,0.556,6.83890261536,5e-11,rhc+16,"pks70,lotaas",CO[bkb+95],,,,,,326.4602777221033,-7.838445523252171
2895,B2148+63,dls72,327.4945970833333,0.0002,dgb+19,63.4956325,0.0002,dgb+19,15.81,0.11,dgb+19,11.16,0.19,dgb+19,0.36,0.07,dgb+19,56000.0,dgb+19,0.38014034472,2e-11,btd82,1.681e-16,7e-19,btd82,129.7229,0.0055,bkk+16,2.778,,0.0,,"jb1,gb1,gb2,gb3,gb4,lotaas",,,,,,,327.4945435116839,63.49559468465804
2896,B2148+52,dtws85,327.65729124999996,0.0001,dgb+19,52.79709888888889,0.0001,dgb+19,8.4,0.2,dgb+19,-4.5,0.3,dgb+19,0.07,0.12,dgb+19,56000.0,dgb+19,0.3322056715409,1.8e-12,hlk+04,1.0105979e-14,1.5e-20,hlk+04,148.93,0.004,hlk+04,3.61,,0.0,,"gb2,gb3,lotaas",,,,,,,327.6572627868369,52.79711413700321
2897,J2151+2315,lwf+04,327.87041666666664,0.1,lwf+04,23.253555555555554,0.1,lwf+04,0.0,0.0,,0.0,0.0,,,0.0,,51594.0,,0.593533613,3e-09,lwf+04,7.08e-16,3e-18,lwf+04,23.6,0.2,lwf+04,1.911,,0.0,,ar4,,,,,,,327.87041666666664,23.253555555555554
2898,J2154-2812,kbj+18,328.57237499999997,0.07,kmk+18,-28.211388888888887,0.07,kmk+18,0.0,0.0,,0.0,0.0,,,0.0,,57297.0,,1.3433614881,1e-10,kmk+18,6.13e-16,8e-18,kmk+18,33.0,0.3,mss+20,25.0,,0.0,,"pks_superb,gbncc",,,,,,,328.57237499999997,-28.211388888888887
2899,J2155+2813,lwf+04,328.8159166666666,0.01,lwf+04,28.220027777777776,0.01,lwf+04,0.0,0.0,,0.0,0.0,,,0.0,,51594.0,,1.6090199964,6e-10,lwf+04,9.164e-16,9e-19,lwf+04,77.1309,0.0043,bkk+16,25.0,,0.0,,"ar4,lotaas",,,,,,,328.8159166666666,28.22002777777778
2900,B2152-31,mlt+78,328.8067083333333,0.038,hlk+04,-31.315194444444444,0.038,hlk+04,0.0,0.0,,0.0,0.0,,,0.0,,48714.0,hlk+04,1.03000211204,7e-12,hlk+04,1.24089e-15,5e-20,hlk+04,14.85,0.05,hlk+04,1.298,,0.0,,"mol2,pks70",,,,,,,328.8067083333333,-31.31519444444444
2901,B2151-56,mlt+78,328.7558333333333,0.6,nmc81,-56.69916666666666,0.6,nmc81,0.0,0.0,,0.0,0.0,,,0.0,,43557.13,,1.373654387,2e-09,nmc81,4.23e-15,1e-16,nmc81,14.0,9.0,nmc81,1.043,,0.0,,mol2,,,,,,,328.7558333333333,-56.69916666666666
2902,J2156+2618,cnt96,329.0987666666667,0.006,cn95,26.30846388888889,0.006,cn95,0.0,0.0,,0.0,0.0,,,0.0,,49079.5,,0.49814907254,2e-11,cn95,1.42e-17,1e-18,cn95,48.4433,0.0039,bkk+16,6.103,,0.0,,"ar4,lotaas,gbncc",,,,,,,329.0987666666667,26.30846388888889
2903,B2154+40,fss73,329.25770624999996,0.0001,cbv+09,40.29610722222222,0.0001,cbv+09,16.13,0.1,cbv+09,4.12,0.12,cbv+09,0.28,0.06,cbv+09,52275.0,cbv+09,1.525265633965,1.2e-11,hlk+04,3.43256e-15,7e-20,hlk+04,71.1239,0.0022,bkk+16,2.9,,0.0,,"gb1,gb3,gb4,lotaas",,,,,,,329.2576972888891,40.29610493333299
2904,J2202+21,ttm18,330.5875,21.0,ttm18,21.783333333333335,21.0,ttm18,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,,0.0,,,0.0,,17.7,0.4,mss+20,1.364,,0.0,,"misc,gbncc",,,RRAT[ttm18],,,,330.5875,21.783333333333335
2905,J2204+2700,dsm+13,331.18170416666663,0.003,mgf+19,27.015191666666666,0.003,mgf+19,2.0,16.0,mgf+19,-3.0,3.0,mgf+19,,0.0,,56805.0,,0.08470261549133,1.5e-13,mgf+19,1.31e-19,3e-21,mgf+19,35.074,0.001,mgf+19,3.196,815.24544,5e-05,mgf+19,AO327,He(?)[mgf+19],,,,,,331.18169616529684,27.015203668719824
2906,J2205+1444,cnt96,331.32186249999995,0.013,cn95,14.742027777777777,0.013,cn95,0.0,0.0,,0.0,0.0,,,0.0,,49079.5,,0.93801422813,1e-10,cn95,9e-16,7e-18,cn95,36.717,0.014,cn95,6.043,,0.0,,"ar4,lotaas,gbncc",,,,,,,331.32186249999995,14.742027777777777
2907,J2206+6151,bck+13,331.57549583333326,0.006,bck+13,61.86613888888889,0.006,bck+13,0.0,0.0,,0.0,0.0,,,0.0,,56100.0,,0.322673549948,5e-12,bck+13,3.97e-16,4e-18,bck+13,168.8,0.08,mss+20,4.099,,0.0,,"htru_eff,gbncc",,,,,,,331.57549583333326,61.86613888888889
2908,J2208+4056,slr+14,332.0083041666666,0.0098,lsk+18,40.933841666666666,0.0098,lsk+18,0.0,0.0,,0.0,0.0,,,0.0,,56375.0,,0.636957393614,1.3e-11,lsk+18,5.2832e-15,9e-19,lsk+18,11.837,0.009,lsk+18,0.754,,0.0,,"gbncc,lotaas",,,HE[sbc+19],GRS:4FGL_J2208.1+4058[fermi21],,,332.0083041666666,40.933841666666666
2909,J2208+5500,jml+09,332.0988333333333,0.01,jml+09,55.00233611111111,0.01,jml+09,0.0,0.0,,0.0,0.0,,,0.0,,56675.0,,0.93316251394,3e-11,sjm+19,6.986e-15,3e-18,sjm+19,105.21,0.01,sjm+19,3.03,,0.0,,"misc,lotaas,gbncc",,,,,,,332.0988333333333,55.002336111111106
